year,award,book_id,book_title,author,number_of_votes,link
2022,best fiction books,59912428,Mad Honey,Jodi Picoult,8654,https://www.goodreads.com/book/show/59912428-mad-honey?from_choice=true
2022,best fiction books,57693171,Olga Dies Dreaming,Xóchitl González,8239,https://www.goodreads.com/book/show/57693171-olga-dies-dreaming?from_choice=true
2022,best fiction books,59089704,This Time Tomorrow,Emma Straub,7764,https://www.goodreads.com/book/show/59089704-this-time-tomorrow?from_choice=true
2022,best fiction books,60194162,Demon Copperhead,Barbara Kingsolver,7276,https://www.goodreads.com/book/show/60194162-demon-copperhead?from_choice=true
2022,best fiction books,58395049,True Biz,Sara Nović,6141,https://www.goodreads.com/book/show/58395049-true-biz?from_choice=true
2022,best fiction books,58537371,Nightcrawling,Leila Mottley,6138,https://www.goodreads.com/book/show/58537371-nightcrawling?from_choice=true
2022,best fiction books,60657583,Lucy,the Sea,5337,https://www.goodreads.com/book/show/60657583-lucy-by-the-sea?from_choice=true
2022,best fiction books,56271394,Honor,Thrity Umrigar,4708,https://www.goodreads.com/book/show/56271394-honor?from_choice=true
2022,best fiction books,59808037,How Not to Drown in a Glass of Water,Angie Cruz,3883,https://www.goodreads.com/book/show/59808037-how-not-to-drown-in-a-glass-of-water?from_choice=true
2022,best fiction books,60415700,Now Is Not the Time to Panic,Kevin    Wilson,3689,https://www.goodreads.com/book/show/60415700-now-is-not-the-time-to-panic?from_choice=true
2022,best mystery thriller books,55196813,The Maid,Nita Prose,78403,https://www.goodreads.com/book/show/55196813-the-maid?from_choice=true
2022,best mystery thriller books,58468990,The Paris Apartment,Lucy Foley,70346,https://www.goodreads.com/book/show/58468990-the-paris-apartment?from_choice=true
2022,best mystery thriller books,58957615,The Bullet That Missed,Richard Osman,45969,https://www.goodreads.com/book/show/58957615-the-bullet-that-missed?from_choice=true
2022,best mystery thriller books,57693172,A Flicker in the Dark,Stacy Willingham,36199,https://www.goodreads.com/book/show/57693172-a-flicker-in-the-dark?from_choice=true
2022,best mystery thriller books,58371432,The Book of Cold Cases,Simone St. James,29557,https://www.goodreads.com/book/show/58371432-the-book-of-cold-cases?from_choice=true
2022,best mystery thriller books,59947696,Wrong Place Wrong Time,Gillian McAllister,27574,https://www.goodreads.com/book/show/59947696-wrong-place-wrong-time?from_choice=true
2022,best mystery thriller books,60149532,Killers of a Certain Age,Deanna Raybourn,27321,https://www.goodreads.com/book/show/60149532-killers-of-a-certain-age?from_choice=true
2022,best mystery thriller books,59345249,The It Girl,Ruth Ware,25406,https://www.goodreads.com/book/show/59345249-the-it-girl?from_choice=true
2022,best mystery thriller books,60142750,All Good People Here,Ashley Flowers,25174,https://www.goodreads.com/book/show/60142750-all-good-people-here?from_choice=true
2022,best mystery thriller books,59808050,Daisy Darker,Alice Feeney,24227,https://www.goodreads.com/book/show/59808050-daisy-darker?from_choice=true
2022,best mystery thriller books,61991328,The Housemaid,Freida McFadden,9762,https://www.goodreads.com/book/show/61991328-the-housemaid?from_choice=true
2022,best mystery thriller books,57693416,The Golden Couple,Greer Hendricks,7441,https://www.goodreads.com/book/show/57693416-the-golden-couple?from_choice=true
2022,best mystery thriller books,58724802,Things We Do in the Dark,Jennifer Hillier,7219,https://www.goodreads.com/book/show/58724802-things-we-do-in-the-dark?from_choice=true
2022,best mystery thriller books,58386733,The Violin Conspiracy,Brendan Slocumb,6208,https://www.goodreads.com/book/show/58386733-the-violin-conspiracy?from_choice=true
2022,best mystery thriller books,58855185,The Family Remains,Lisa Jewell,6070,https://www.goodreads.com/book/show/58855185-the-family-remains?from_choice=true
2022,best mystery thriller books,57693427,The Night Shift,Alex Finlay,5840,https://www.goodreads.com/book/show/57693427-the-night-shift?from_choice=true
2022,best mystery thriller books,58756502,Jackal,Erin E. Adams,5193,https://www.goodreads.com/book/show/58756502-jackal?from_choice=true
2022,best mystery thriller books,57649351,The Overnight Guest,Heather Gudenkauf,4546,https://www.goodreads.com/book/show/57649351-the-overnight-guest?from_choice=true
2022,best mystery thriller books,60417443,The Family Game,Catherine Steadman,3122,https://www.goodreads.com/book/show/60417443-the-family-game?from_choice=true
2022,best mystery thriller books,58984701,More Than You'll Ever Know,Katie  Gutierrez,2739,https://www.goodreads.com/book/show/58984701-more-than-you-ll-ever-know?from_choice=true
2022,best historical fiction books,60435878,Carrie Soto Is Back,Taylor Jenkins Reid,100745,https://www.goodreads.com/book/show/60435878-carrie-soto-is-back?from_choice=true
2022,best historical fiction books,58065033,Lessons in Chemistry,Bonnie Garmus,92554,https://www.goodreads.com/book/show/58065033-lessons-in-chemistry?from_choice=true
2022,best historical fiction books,57699848,Go Tell the Bees That I Am Gone,Diana Gabaldon,42201,https://www.goodreads.com/book/show/57699848-go-tell-the-bees-that-i-am-gone?from_choice=true
2022,best historical fiction books,58490567,The Diamond Eye,Kate Quinn,35056,https://www.goodreads.com/book/show/58490567-the-diamond-eye?from_choice=true
2022,best historical fiction books,57926137,Black Cake,Charmaine Wilkerson,28111,https://www.goodreads.com/book/show/57926137-black-cake?from_choice=true
2022,best historical fiction books,57933338,Violeta,Isabel Allende,26802,https://www.goodreads.com/book/show/57933338-violeta?from_choice=true
2022,best historical fiction books,60353768,The Marriage Portrait,Maggie O'Farrell,23656,https://www.goodreads.com/book/show/60353768-the-marriage-portrait?from_choice=true
2022,best historical fiction books,55650158,Take My Hand,Dolen Perkins-Valdez,21970,https://www.goodreads.com/book/show/55650158-take-my-hand?from_choice=true
2022,best historical fiction books,58803339,The Book Woman's Daughter,Kim Michele Richardson,21013,https://www.goodreads.com/book/show/58803339-the-book-woman-s-daughter?from_choice=true
2022,best historical fiction books,58891551,Young Mungo,Douglas   Stuart,18330,https://www.goodreads.com/book/show/58891551-young-mungo?from_choice=true
2022,best historical fiction books,57099323,The Magnolia Palace,Fiona  Davis,5878,https://www.goodreads.com/book/show/57099323-the-magnolia-palace?from_choice=true
2022,best historical fiction books,57693519,The Last House on the Street,Diane Chamberlain,5019,https://www.goodreads.com/book/show/57693519-the-last-house-on-the-street?from_choice=true
2022,best historical fiction books,52268640,Memphis,Tara M. Stringfellow,5009,https://www.goodreads.com/book/show/52268640-memphis?from_choice=true
2022,best historical fiction books,59807978,Hester,Laurie Lico Albanese,4866,https://www.goodreads.com/book/show/59807978-hester?from_choice=true
2022,best historical fiction books,57518629,The Last Rose of Shanghai,Weina Dai Randel,4265,https://www.goodreads.com/book/show/57518629-the-last-rose-of-shanghai?from_choice=true
2022,best historical fiction books,60371805,Shrines of Gaiety,Kate Atkinson,3351,https://www.goodreads.com/book/show/60371805-shrines-of-gaiety?from_choice=true
2022,best historical fiction books,58210933,Trust,Hernan Diaz,3275,https://www.goodreads.com/book/show/58210933-trust?from_choice=true
2022,best historical fiction books,60526801,The Passenger,Cormac McCarthy,3237,https://www.goodreads.com/book/show/60526801-the-passenger?from_choice=true
2022,best historical fiction books,58231775,Peach Blossom Spring,Melissa Fu,3029,https://www.goodreads.com/book/show/58231775-peach-blossom-spring?from_choice=true
2022,best historical fiction books,55987334,Four Treasures of the Sky,Jenny Tinghui Zhang,2581,https://www.goodreads.com/book/show/55987334-four-treasures-of-the-sky?from_choice=true
2022,best fantasy books,40132775,House of Sky and Breath,Sarah J. Maas,105718,https://www.goodreads.com/book/show/40132775-house-of-sky-and-breath?from_choice=true
2022,best fantasy books,57945316,"Babel, Or the Necessity of Violence",R.F. Kuang,62732,https://www.goodreads.com/book/show/57945316-babel-or-the-necessity-of-violence?from_choice=true
2022,best fantasy books,60177373,Fairy Tale,Stephen King,60818,https://www.goodreads.com/book/show/60177373-fairy-tale?from_choice=true
2022,best fantasy books,59807955,The Atlas Six,Olivie Blake,57401,https://www.goodreads.com/book/show/59807955-the-atlas-six?from_choice=true
2022,best fantasy books,58547540,The War of Two Queens,Jennifer L. Armentrout,34791,https://www.goodreads.com/book/show/58547540-the-war-of-two-queens?from_choice=true
